FrameNumber,timeOnFrame,lastUpdated,SMI,SCI,STI,FTI,Turnouts,Tags
70818,0,,1,1,2,1,0,
70819,0,,1,1,2,1,0,
70820,0,,1,1,2,1,0,
70821,0,,1,1,2,1,0,
70822,0,,1,1,2,1,0,
70823,0,,1,1,2,1,0,
70824,0,,1,1,2,1,0,
70825,0,,1,1,2,1,0,
70826,0,,1,1,2,1,0,
70827,0,,1,1,2,1,0,
70828,0,,1,1,2,1,0,
70829,0,,1,1,2,1,0,
70830,0,,1,1,2,1,0,
70831,0,,1,1,2,1,0,
70832,0,,1,1,2,1,0,
70833,0,,1,1,2,1,0,
70834,0,,1,1,2,1,0,
70835,0,,1,1,2,1,0,
70836,0,,1,1,2,1,0,
70837,0,,1,1,2,1,0,
70838,0,,1,1,2,1,0,
70839,0,,1,1,2,1,0,
70840,0,,1,1,2,1,0,
70841,0,,1,1,2,1,0,
70842,0,,3,1,2,1,0,
70843,0,,3,1,2,1,0,
70844,0,,1,1,2,1,0,
70845,0,,1,1,2,1,0,
70846,0,,1,1,2,1,0,
70847,0,,1,1,2,1,0,
70848,0,,1,1,2,1,0,
70849,0,,1,1,2,1,0,
70850,0,,1,1,2,1,0,
70851,0,,1,1,2,1,0,
70852,0,,1,1,2,1,0,
70853,0,,1,1,2,1,0,
70854,0,,1,1,2,1,0,
70855,0,,1,1,2,1,0,
70856,0,,1,1,2,1,0,
70857,0,,1,1,2,1,0,
70858,0,,1,1,2,1,0,
70859,0,,1,1,2,1,0,
70860,0,,1,1,2,1,0,
70861,0,,1,1,2,1,0,
70862,0,,1,1,2,1,0,
70863,0,,1,1,2,1,0,
70864,0,,1,1,2,1,0,
70865,0,,1,1,2,1,0,
70866,0,,1,1,2,1,0,
70867,0,,1,1,2,1,0,
70868,0,,1,1,2,1,0,
70869,0,,1,1,2,1,0,
70870,0,,1,1,2,1,0,
70871,0,,1,1,2,1,0,
70872,0,,1,1,2,1,0,
70873,0,,1,1,2,1,0,
70874,0,,1,1,2,1,0,
70875,0,,1,1,2,1,0,
70876,0,,1,1,2,1,0,
70877,0,,1,1,2,1,0,
70878,0,,1,1,2,1,0,
70879,0,,1,1,2,1,0,
70880,0,,1,1,2,1,0,
70881,0,,1,1,2,1,0,
70882,0,,1,1,2,1,0,
70883,0,,1,1,2,1,0,
70884,0,,1,1,2,1,0,
70885,0,,1,1,2,1,0,
70886,0,,1,1,2,1,0,
70887,0,,1,1,2,1,0,
70888,0,,1,1,2,1,0,
70889,0,,1,1,2,1,0,
70890,0,,1,1,2,1,0,
70891,0,,1,1,2,1,0,
70892,0,,1,1,2,1,0,
70893,0,,1,1,2,1,0,
70894,0,,1,1,2,1,0,
70895,0,,1,1,2,1,0,
70896,0,,1,1,2,1,0,
70897,0,,1,1,2,1,0,
70898,0,,1,1,2,1,0,
70899,0,,1,1,2,1,0,
70900,0,,1,1,2,1,0,
70901,0,,1,1,2,1,0,
70902,0,,1,1,2,1,0,
70903,0,,1,1,2,1,0,
70904,0,,1,1,2,1,0,
70905,0,,1,1,2,1,0,
70906,0,,1,1,2,1,0,
70907,0,,1,1,2,1,0,
70908,0,,1,1,2,1,0,
70909,0,,1,1,2,1,0,
70910,0,,1,1,2,1,0,
70911,0,,1,1,2,1,0,
70912,0,,1,1,2,1,0,
70913,0,,1,1,2,1,0,
70914,0,,1,1,2,1,0,
70915,0,,1,1,2,1,0,
70916,0,,1,1,2,1,0,
70917,0,,1,1,2,1,0,
70918,0,,1,1,2,1,0,
70919,0,,1,1,2,1,0,
70920,0,,1,1,2,1,0,
70921,0,,1,1,2,1,0,
70922,0,,1,1,2,1,0,
70923,0,,1,1,2,1,0,
70924,0,,1,1,2,1,0,
70925,0,,1,1,2,1,0,
70926,0,,1,1,2,1,0,
70927,0,,1,1,2,1,0,
70928,0,,1,1,2,1,0,
70929,0,,1,1,2,1,0,
70930,0,,1,1,2,1,0,
70931,0,,1,1,2,1,0,
70932,0,,1,1,2,1,0,
70933,0,,1,1,2,1,0,
70934,0,,1,1,2,1,0,
70935,0,,1,1,2,1,0,
70936,0,,1,1,2,1,0,
70937,0,,1,1,2,1,0,
70938,0,,1,1,2,1,0,
70939,0,,1,1,2,1,0,
70940,0,,1,1,2,1,0,
70941,0,,1,1,2,1,0,
70942,0,,1,1,2,1,0,
70943,0,,1,1,2,1,0,
70944,0,,1,1,2,1,0,
70945,0,,1,1,2,1,0,
70946,0,,1,1,2,1,0,
70947,0,,1,1,2,1,0,
70948,0,,1,1,2,1,0,
70949,0,,1,1,2,1,0,
70950,0,,1,1,2,1,0,
70951,0,,1,1,2,1,0,
70952,0,,1,1,2,1,0,
70953,0,,1,1,2,1,0,
70954,0,,1,1,2,1,0,
70955,0,,1,1,2,1,0,
70956,0,,1,1,2,1,0,
70957,0,,1,1,2,1,0,
70958,0,,1,1,2,1,0,
70959,0,,1,1,2,1,0,
70960,0,,1,1,2,1,0,
70961,0,,1,1,2,1,0,
70962,0,,1,1,2,1,0,
70963,0,,1,1,2,1,0,
70964,0,,1,1,2,1,0,
70965,0,,1,1,2,1,0,
70966,0,,1,1,2,1,0,
70967,0,,1,1,2,1,0,
70968,0,,1,1,2,1,0,
70969,0,,1,1,2,1,0,
70970,0,,1,1,2,1,0,
70971,0,,1,1,2,1,0,
70972,0,,1,1,2,1,0,
70973,0,,1,1,2,1,0,
70974,0,,1,1,2,1,0,
70975,0,,1,1,2,1,0,
70976,0,,1,1,2,1,0,
70977,0,,1,1,2,1,0,
70978,0,,1,1,2,1,0,
70979,0,,1,1,2,1,0,
70980,0,,1,1,2,1,0,
70981,0,,1,1,2,1,0,
70982,0,,1,1,2,1,0,
70983,0,,1,1,2,1,0,
70984,0,,1,1,2,1,0,
70985,0,,1,1,2,1,0,
70986,0,,1,1,2,1,0,
70987,0,,1,1,2,1,0,
70988,0,,1,1,2,1,0,
70989,0,,1,1,2,1,0,
70990,0,,1,1,2,1,0,
70991,0,,1,1,2,1,0,
70992,0,,1,1,2,1,0,
70993,0,,1,1,2,1,0,
70994,0,,1,1,2,1,0,
70995,0,,1,1,2,1,0,
70996,0,,1,1,2,1,0,
70997,0,,1,1,2,1,0,
70998,0,,1,1,2,1,0,
70999,0,,1,1,2,1,0,
71000,0,,1,1,2,1,0,
71001,0,,1,1,2,1,0,
71002,0,,1,1,2,1,0,
71003,0,,1,1,2,1,0,
71004,0,,1,1,2,1,0,
71005,0,,1,1,2,1,0,
71006,0,,1,1,2,1,0,
71007,0,,1,1,2,1,0,
71008,0,,1,1,2,1,0,
71009,0,,1,1,2,1,0,
71010,0,,1,1,2,1,0,
71011,0,,1,1,2,1,0,
71012,0,,1,1,2,1,0,
71013,0,,1,1,2,1,0,
71014,0,,1,1,2,1,0,
71015,0,,1,1,2,1,0,
71016,0,,1,1,2,1,0,
71017,0,,1,1,2,1,0,
71018,0,,1,1,2,1,0,
71019,0,,1,1,2,1,0,
71020,0,,1,1,2,1,0,
71021,0,,1,1,2,1,0,
71022,0,,1,1,2,1,0,
71023,0,,1,1,2,1,0,
71024,0,,1,1,2,1,0,
71025,0,,1,1,2,1,0,
71026,0,,1,1,2,1,0,
71027,0,,1,1,2,1,0,
71028,0,,1,1,2,1,0,
71029,0,,1,1,2,1,0,
71030,0,,1,1,2,1,0,
71031,0,,1,1,2,1,0,
71032,0,,1,1,2,1,0,
71033,0,,3,1,2,1,0,
71034,0,,3,1,2,1,0,
71035,0,,3,1,2,1,0,
71036,0,,1,1,2,1,0,
71037,0,,1,1,2,1,0,
71038,0,,1,1,2,1,0,
71039,0,,1,1,2,1,0,
71040,0,,1,1,2,1,0,
71041,0,,1,1,2,1,0,
71042,0,,1,1,2,1,0,
71043,0,,1,1,2,1,0,
71044,0,,1,1,2,1,0,
71045,0,,1,1,2,1,0,
71046,0,,1,1,2,1,0,
71047,0,,1,1,2,1,0,
71048,0,,1,1,2,1,0,
71049,0,,1,1,2,1,0,
71050,0,,1,1,2,1,0,
71051,0,,1,1,2,1,0,
71052,0,,1,1,2,1,0,
71053,0,,1,1,2,1,0,
71054,0,,1,1,2,1,0,
71055,0,,1,1,2,1,0,
71056,0,,3,1,2,1,0,
71057,0,,1,1,2,1,0,
71058,0,,1,1,2,1,0,
71059,0,,1,1,2,1,0,
71060,0,,1,1,2,1,0,
71061,0,,1,1,2,1,0,
71062,0,,1,1,2,1,0,
71063,0,,1,1,2,1,0,
71064,0,,1,1,2,1,0,
71065,0,,1,1,2,1,0,
71066,0,,1,1,2,1,0,
71067,0,,3,1,2,1,0,
71068,0,,3,1,2,1,0,
71069,0,,1,1,2,1,0,
71070,0,,1,1,2,1,0,
71071,0,,1,1,2,1,0,
71072,0,,1,1,2,1,0,
71073,0,,1,1,2,1,0,
71074,0,,1,1,2,1,0,
71075,0,,3,1,2,1,0,
71076,0,,3,1,2,1,0,
71077,0,,2,1,2,1,0,
71078,0,,1,1,2,1,0,
71079,0,,1,1,2,1,0,
71080,0,,1,1,2,1,0,
71081,0,,1,1,2,1,0,
71082,0,,1,1,2,1,0,
71083,0,,1,1,2,1,0,
71084,0,,1,1,2,1,0,
71085,0,,1,1,2,1,0,
71086,0,,1,1,2,1,0,
71087,0,,1,1,2,1,0,
71088,0,,1,1,2,1,0,
71089,0,,1,1,2,1,0,
71090,0,,1,1,2,1,0,
71091,0,,1,1,2,1,0,
71092,0,,1,1,2,1,0,
71093,0,,1,1,2,1,0,
71094,0,,1,1,2,1,0,
71095,0,,1,1,2,1,0,
71096,0,,1,1,2,1,0,
71097,0,,1,1,2,1,0,
71098,0,,1,1,2,1,0,
71099,0,,1,1,2,1,0,
71100,0,,1,1,2,1,0,
71101,0,,1,1,2,1,0,
71102,0,,1,1,2,1,0,
71103,0,,1,1,2,1,0,
71104,0,,1,1,2,1,0,
71105,0,,1,1,2,1,0,
71106,0,,3,1,2,1,0,
71107,0,,1,1,2,1,0,
71108,0,,1,1,2,1,0,
71109,0,,3,1,2,1,0,
71110,0,,3,1,2,1,0,
71111,0,,2,1,2,1,0,
71112,0,,1,1,2,1,0,
71113,0,,3,1,2,1,0,
71114,0,,3,1,2,1,0,
71115,0,,3,1,2,1,0,
71116,0,,3,1,2,1,0,
71117,0,,3,1,2,1,0,
71118,0,,3,1,2,1,0,
71119,0,,3,1,2,1,0,
71120,0,,3,1,2,1,0,
71121,0,,3,1,2,1,0,
71122,0,,1,1,2,1,0,
71123,0,,1,1,2,1,0,
71124,0,,3,1,2,1,0,
71125,0,,3,1,2,1,0,
71126,0,,1,1,2,1,0,
71127,0,,1,1,2,1,0,
71128,0,,1,1,2,1,0,
71129,0,,1,1,2,1,0,
71130,0,,1,0,2,1,0,
71131,0,,1,1,2,1,0,
71132,0,,1,1,2,1,0,
71133,0,,1,1,2,1,0,
71134,0,,1,1,2,1,0,
71135,0,,1,1,2,1,0,
71136,0,,1,0,0,1,0,
71137,0,,0,0,0,1,0,
71138,0,,0,0,0,1,0,
71139,0,,0,0,0,1,0,
71140,0,,0,0,0,1,0,
71141,0,,0,0,0,1,0,
71142,0,,0,0,0,1,0,
71143,0,,1,0,0,1,0,
71144,0,,1,0,0,1,0,
71145,0,,1,0,0,1,0,
71146,0,,1,0,0,1,0,
71147,0,,1,0,0,1,0,
71148,0,,1,0,0,1,0,
71149,0,,1,0,0,1,0,
71150,0,,1,0,2,1,0,
71151,0,,1,0,2,1,0,
71152,0,,1,1,2,1,0,
71153,0,,1,1,2,1,0,
71154,0,,1,1,2,1,0,
71155,0,,1,1,2,1,0,
71156,0,,1,1,2,1,0,
71157,0,,1,1,2,1,0,
71158,0,,1,1,2,1,0,
71159,0,,1,1,2,1,0,
71160,0,,1,1,2,1,0,
71161,0,,1,1,2,1,0,
71162,0,,1,1,2,1,0,
71163,0,,1,1,2,1,0,
71164,0,,1,1,2,1,0,
71165,0,,1,1,2,1,0,
71166,0,,1,1,2,1,0,
71167,0,,1,1,2,1,0,
71168,0,,1,1,2,1,0,
71169,0,,1,0,2,1,0,
71170,0,,1,1,2,1,0,
71171,0,,1,0,2,1,0,
71172,0,,1,0,2,1,0,
71173,0,,1,0,2,1,0,
71174,0,,1,0,2,1,0,
71175,0,,1,1,2,1,0,
71176,0,,1,1,2,1,0,
71177,0,,1,1,2,1,0,
71178,0,,1,1,2,1,0,
71179,0,,1,1,2,1,0,
71180,0,,1,1,2,1,0,
71181,0,,1,0,2,1,0,
71182,0,,1,0,2,1,0,
71183,0,,1,0,2,1,0,
71184,0,,1,0,2,1,0,
71185,0,,1,0,2,1,0,
71186,0,,1,0,2,1,0,
71187,0,,1,0,2,1,0,
71188,0,,1,0,2,1,0,
71189,0,,1,0,2,1,0,
71190,0,,1,0,2,1,0,
71191,0,,1,1,2,1,0,
71192,0,,1,1,2,1,0,
71193,0,,1,1,2,1,0,
71194,0,,1,1,2,1,0,
71195,0,,1,1,2,1,0,
71196,0,,1,0,2,1,0,
71197,0,,1,1,2,1,0,
71198,0,,1,0,2,1,0,
71199,0,,1,1,2,1,0,
71200,0,,1,1,2,1,0,
71201,0,,1,1,2,1,0,
71202,0,,1,1,2,1,0,
71203,0,,1,1,2,1,0,
71204,0,,1,1,2,1,0,
71205,0,,1,1,2,1,0,
71206,0,,1,1,2,1,0,
71207,0,,1,0,2,1,0,
71208,0,,1,0,2,1,0,
71209,0,,1,1,2,1,0,
71210,0,,3,1,2,1,0,
71211,0,,1,1,2,1,0,
71212,0,,1,1,2,1,0,
71213,0,,3,1,2,1,0,
71214,0,,1,0,2,1,0,
71215,0,,1,0,2,1,0,
71216,0,,3,1,2,1,0,
71217,0,,3,1,2,1,0,
71218,0,,3,1,2,1,0,
71219,0,,1,1,2,1,0,
71220,0,,1,1,2,1,0,
71221,0,,1,1,2,1,0,
71222,0,,1,0,2,1,0,
71223,0,,1,1,2,1,0,
71224,0,,1,1,2,1,0,
71225,0,,1,1,2,1,0,
71226,0,,1,1,2,1,0,
71227,0,,3,0,2,1,0,
71228,0,,3,0,2,1,0,
71229,0,,1,0,2,1,0,
71230,0,,1,0,2,1,0,
71231,0,,1,0,2,1,0,
71232,0,,1,0,2,1,0,
71233,0,,1,0,2,1,0,
71234,0,,1,0,2,1,0,
71235,0,,1,0,2,1,0,
71236,0,,1,0,2,1,0,
71237,0,,1,0,2,1,0,
71238,0,,1,1,2,1,0,
71239,0,,1,1,2,1,0,
71240,0,,1,1,2,1,0,
71241,0,,1,0,2,1,0,
71242,0,,1,0,2,1,0,
71243,0,,1,0,2,1,0,
71244,0,,1,1,2,1,0,
71245,0,,1,1,2,1,0,
71246,0,,1,1,2,1,0,
71247,0,,1,1,2,1,0,
71248,0,,1,1,2,1,0,
71249,0,,1,0,2,1,0,
71250,0,,1,0,2,1,0,
71251,0,,1,0,2,1,0,
71252,0,,1,0,2,1,0,
71253,0,,1,0,2,1,0,
71254,0,,1,0,2,1,0,
71255,0,,1,0,2,1,0,
71256,0,,1,0,2,1,0,
71257,0,,1,0,2,1,0,
71258,0,,1,0,2,1,0,
71259,0,,1,0,2,1,0,
71260,0,,1,0,2,1,0,
71261,0,,1,0,2,1,0,
71262,0,,1,0,2,1,0,
71263,0,,1,0,2,1,0,
71264,0,,1,1,2,1,0,
71265,0,,1,1,2,1,0,
71266,0,,1,1,2,1,0,
71267,0,,1,1,2,1,0,
71268,0,,1,1,2,1,0,
71269,0,,1,0,2,1,0,
71270,0,,1,0,2,1,0,
71271,0,,3,0,2,1,0,
71272,0,,1,0,2,1,0,
71273,0,,1,0,2,1,0,
71274,0,,1,0,2,1,0,
71275,0,,1,0,2,1,0,
71276,0,,1,0,2,1,0,
71277,0,,1,0,2,1,0,
71278,0,,1,0,2,1,0,
71279,0,,1,0,2,1,0,
71280,0,,1,0,2,1,0,
71281,0,,1,0,2,1,0,
71282,0,,3,0,2,1,0,
71283,0,,3,0,2,1,0,
71284,0,,3,0,2,1,0,
71285,0,,1,0,2,1,0,
71286,0,,1,0,2,1,0,
71287,0,,1,0,2,1,0,
71288,0,,1,0,2,1,0,
71289,0,,1,0,2,1,0,
71290,0,,1,0,2,1,0,
71291,0,,1,1,2,1,0,
71292,0,,1,1,2,1,0,
71293,0,,1,1,2,1,0,
71294,0,,1,1,2,1,0,
71295,0,,1,1,2,1,0,
71296,0,,1,1,2,1,0,
71297,0,,1,1,2,1,0,
71298,0,,1,1,2,1,0,
71299,0,,1,1,2,1,0,
71300,0,,1,1,2,1,0,
71301,0,,1,1,2,1,0,
71302,0,,1,1,2,1,0,
71303,0,,1,1,2,1,0,
71304,0,,1,1,2,1,0,
71305,0,,1,1,2,1,0,
71306,0,,1,1,2,1,0,
71307,0,,1,1,2,1,0,
71308,0,,1,1,2,1,0,
71309,0,,1,1,2,1,0,
71310,0,,1,1,2,1,0,
71311,0,,1,1,2,1,0,
71312,0,,1,1,2,1,0,
71313,0,,1,1,2,1,0,
71314,0,,1,1,2,1,0,
71315,0,,1,1,2,1,0,
71316,0,,1,1,2,1,0,
71317,0,,1,1,2,1,0,
71318,0,,1,1,2,1,0,
71319,0,,1,1,2,1,0,
71320,0,,1,1,2,1,0,
71321,0,,1,1,2,1,0,
71322,0,,1,1,2,1,0,
71323,0,,1,1,2,1,0,
71324,0,,1,1,2,1,0,
71325,0,,1,1,2,1,0,
71326,0,,1,1,2,1,0,
71327,0,,1,1,2,1,0,
71328,0,,1,1,2,1,0,
71329,0,,1,1,2,1,0,
71330,0,,1,1,2,1,0,
71331,0,,1,1,2,1,0,
71332,0,,1,1,2,1,0,
71333,0,,1,1,2,1,0,
71334,0,,1,1,2,1,0,
71335,0,,1,1,2,1,0,
71336,0,,1,1,2,1,0,
71337,0,,1,1,2,1,0,
71338,0,,1,1,2,1,0,
71339,0,,1,1,2,1,0,
71340,0,,1,1,2,1,0,
71341,0,,1,1,2,1,0,
71342,0,,1,1,2,1,0,
71343,0,,1,1,2,1,0,
71344,0,,1,1,2,1,0,
71345,0,,1,1,2,1,0,
71346,0,,1,1,2,1,0,
71347,0,,1,1,2,1,0,
71348,0,,1,1,2,1,0,
71349,0,,1,1,2,1,0,
71350,0,,1,1,2,1,0,
71351,0,,1,1,2,1,0,
71352,0,,1,1,2,1,0,
71353,0,,1,1,2,1,0,
71354,0,,1,1,2,1,0,
71355,0,,1,1,2,1,0,
71356,0,,1,1,2,1,0,
71357,0,,1,1,2,1,0,
71358,0,,1,1,2,1,0,
71359,0,,1,1,2,1,0,
71360,0,,1,1,2,1,0,
71361,0,,1,1,2,1,0,
71362,0,,1,1,2,1,0,
71363,0,,1,1,2,1,0,
71364,0,,1,1,2,1,0,
71365,0,,1,1,2,1,0,
71366,0,,1,1,2,1,0,
71367,0,,1,1,2,1,0,
71368,0,,1,1,2,1,0,
71369,0,,1,1,2,1,0,
71370,0,,1,1,2,1,0,
71371,0,,1,1,2,1,0,
71372,0,,1,1,2,1,0,
71373,0,,1,1,2,1,0,
71374,0,,1,1,2,1,0,
71375,0,,1,1,2,1,0,
71376,0,,1,1,2,1,0,
71377,0,,1,1,2,1,0,
71378,0,,1,1,2,1,0,
71379,0,,1,1,2,1,0,
71380,0,,1,1,2,1,0,
71381,0,,1,1,2,1,0,
71382,0,,1,1,2,1,0,
71383,0,,1,1,2,1,0,
71384,0,,1,1,2,1,0,
71385,0,,1,1,2,1,0,
71386,0,,1,0,2,1,0,
71387,0,,1,0,2,1,0,
71388,0,,3,0,2,1,0,
71389,0,,1,0,2,1,0,
71390,0,,1,0,2,1,0,
71391,0,,3,1,2,1,0,
71392,0,,3,0,2,1,0,
71393,0,,3,0,2,1,0,
71394,0,,1,0,2,1,0,
71395,0,,1,0,2,1,0,
71396,0,,1,0,2,1,0,
71397,0,,1,0,2,1,0,
71398,0,,1,1,2,1,0,
71399,0,,1,0,2,1,0,
71400,0,,1,0,2,1,0,
71401,0,,1,0,2,1,0,
71402,0,,1,0,2,1,0,
71403,0,,1,1,2,1,0,
71404,0,,1,1,2,1,0,
71405,0,,1,1,2,1,0,
71406,0,,1,1,2,1,0,
71407,0,,1,1,2,1,0,
71408,0,,1,1,2,1,0,
71409,0,,1,1,2,1,0,
71410,0,,1,1,2,1,0,
71411,0,,1,1,2,1,0,
71412,0,,1,1,2,1,0,
71413,0,,1,1,2,1,0,
71414,0,,1,1,2,1,0,
71415,0,,1,1,2,1,0,
71416,0,,1,1,2,1,0,
71417,0,,1,1,2,1,0,
71418,0,,1,1,2,1,0,
71419,0,,1,1,2,1,0,
71420,0,,3,1,2,1,0,
71421,0,,2,1,2,1,0,
71422,0,,1,1,2,1,0,
71423,0,,1,1,2,1,0,
71424,0,,1,1,2,1,0,
71425,0,,1,1,2,1,0,
71426,0,,1,1,2,1,0,
71427,0,,1,1,2,1,0,
71428,0,,3,1,2,1,0,
71429,0,,1,1,2,1,0,
71430,0,,1,1,2,1,0,
71431,0,,1,1,2,1,0,
71432,0,,1,1,2,1,0,
71433,0,,1,1,2,1,0,
71434,0,,1,1,2,1,0,
71435,0,,1,1,2,1,0,
71436,0,,1,1,2,1,0,
71437,0,,1,1,2,1,0,
71438,0,,1,1,2,1,0,
71439,0,,1,1,2,1,0,
71440,0,,1,1,2,1,0,
71441,0,,1,1,2,1,0,
71442,0,,1,1,2,1,0,
71443,0,,1,1,2,1,0,
71444,0,,1,1,2,1,0,
71445,0,,1,1,2,1,0,
71446,0,,1,1,2,1,0,
71447,0,,1,1,2,1,0,
71448,0,,1,1,2,1,0,
71449,0,,1,1,2,1,0,
71450,0,,1,1,2,1,0,
71451,0,,1,1,2,1,0,
71452,0,,1,1,2,1,0,
71453,0,,1,1,2,1,0,
71454,0,,1,1,2,1,0,
71455,0,,1,1,2,1,0,
71456,0,,1,1,2,1,0,
71457,0,,1,1,2,1,0,
71458,0,,1,1,2,1,0,
71459,0,,1,1,2,1,0,
71460,0,,1,1,2,1,0,
71461,0,,1,1,2,1,0,
71462,0,,1,1,2,1,0,
71463,0,,1,1,2,1,0,
71464,0,,1,1,2,1,0,
71465,0,,1,1,2,1,0,
71466,0,,1,1,2,1,0,
71467,0,,1,1,2,1,0,
71468,0,,1,1,2,1,0,
71469,0,,1,1,2,1,0,
71470,0,,1,1,2,1,0,
71471,0,,1,1,2,1,0,
71472,0,,1,1,2,1,0,
71473,0,,1,1,2,1,0,
71474,0,,1,1,2,1,0,
71475,0,,1,1,2,1,0,
71476,0,,1,1,2,1,0,
71477,0,,1,1,2,1,0,
71478,0,,1,1,2,1,0,
71479,0,,1,1,2,1,0,
71480,0,,1,1,2,1,0,
71481,0,,1,1,2,1,0,
71482,0,,1,1,2,1,0,
71483,0,,1,1,2,1,0,
71484,0,,1,1,2,1,0,
71485,0,,1,1,2,1,0,
71486,0,,1,1,2,1,0,
71487,0,,1,1,2,1,0,
71488,0,,1,1,2,1,0,
71489,0,,1,1,2,1,0,
71490,0,,1,1,2,1,0,
71491,0,,1,1,2,1,0,
71492,0,,1,1,2,1,0,
71493,0,,1,1,2,1,0,
71494,0,,1,1,2,1,0,
71495,0,,1,1,2,1,0,
71496,0,,1,1,2,1,0,
71497,0,,1,1,2,1,0,
71498,0,,1,1,2,1,0,
71499,0,,1,1,2,1,0,
71500,0,,1,1,2,1,0,
71501,0,,1,1,2,1,0,
71502,0,,1,1,2,1,0,
71503,0,,1,1,2,1,0,
71504,0,,1,1,2,1,0,
71505,0,,1,1,2,1,0,
71506,0,,1,1,2,1,0,
71507,0,,1,1,2,1,0,
71508,0,,1,1,2,1,0,
71509,0,,1,1,2,1,0,
71510,0,,1,1,2,1,0,
71511,0,,1,1,2,1,0,
71512,0,,1,1,2,1,0,
71513,0,,1,1,2,1,0,
71514,0,,1,1,2,1,0,
71515,0,,1,1,2,1,0,
71516,0,,1,1,2,1,0,
71517,0,,1,1,2,1,0,
71518,0,,1,0,2,1,0,
71519,0,,1,0,2,1,0,
71520,0,,1,0,2,1,0,
71521,0,,1,0,2,1,0,
71522,0,,1,0,2,1,0,
71523,0,,1,0,2,1,0,
71524,0,,3,1,2,1,0,
71525,0,,3,0,2,1,0,
71526,0,,1,0,2,1,0,
71527,0,,1,0,2,1,0,
71528,0,,1,0,2,1,0,
71529,0,,1,0,2,1,0,
71530,0,,1,0,2,1,0,
71531,0,,1,0,2,1,0,
71532,0,,1,0,2,1,0,
71533,0,,1,0,2,1,0,
71534,0,,1,0,2,1,0,
71535,0,,1,0,2,1,0,
71536,0,,3,0,2,1,0,
71537,0,,3,0,2,1,0,
71538,0,,3,0,2,1,0,
71539,0,,3,0,2,1,0,
71540,0,,3,0,2,1,0,
71541,0,,1,0,2,1,0,
71542,0,,1,0,2,1,0,
71543,0,,1,0,2,1,0,
71544,0,,1,0,2,1,0,
71545,0,,1,0,2,1,0,
71546,0,,1,0,2,1,0,
71547,0,,1,0,2,1,0,
71548,0,,1,0,2,1,0,
71549,0,,1,0,2,1,0,
71550,0,,1,0,2,1,0,
71551,0,,1,1,2,1,0,
71552,0,,1,0,2,1,0,
71553,0,,1,0,2,1,0,
71554,0,,1,0,2,1,0,
71555,0,,1,1,2,1,0,
71556,0,,1,1,2,1,0,
71557,0,,1,1,2,1,0,
71558,0,,1,1,2,1,0,
71559,0,,1,1,2,1,0,
71560,0,,1,1,2,1,0,
71561,0,,1,1,2,1,0,
71562,0,,1,1,2,1,0,
71563,0,,1,1,2,1,0,
71564,0,,1,1,2,1,0,
71565,0,,1,1,2,1,0,
71566,0,,1,1,2,1,0,
71567,0,,1,1,2,1,0,
71568,0,,1,1,2,1,0,
71569,0,,1,1,2,1,0,
71570,0,,1,1,2,1,0,
71571,0,,1,1,2,1,0,
71572,0,,1,1,2,1,0,
71573,0,,1,1,2,1,0,
71574,0,,1,1,2,1,0,
71575,0,,1,1,2,1,0,
71576,0,,1,1,2,1,0,
71577,0,,1,1,2,1,0,
71578,0,,1,1,2,1,0,
71579,0,,1,1,2,1,0,
71580,0,,1,1,2,1,0,
71581,0,,1,1,2,1,0,
71582,0,,1,1,2,1,0,
71583,0,,1,1,2,1,0,
71584,0,,1,1,2,1,0,
71585,0,,1,1,2,1,0,
71586,0,,1,1,2,1,0,
71587,0,,1,1,2,1,0,
71588,0,,1,1,2,1,0,
71589,0,,1,1,2,1,0,
71590,0,,1,1,2,1,0,
71591,0,,1,1,2,1,0,
71592,0,,1,1,2,1,0,
71593,0,,1,1,2,1,0,
71594,0,,1,1,2,1,0,
71595,0,,1,1,2,1,0,
71596,0,,1,1,2,1,0,
71597,0,,1,1,2,1,0,
71598,0,,1,1,2,1,0,
71599,0,,1,1,2,1,0,
71600,0,,1,1,2,1,0,
71601,0,,1,1,2,1,0,
71602,0,,1,1,2,1,0,
71603,0,,1,1,2,1,0,
71604,0,,1,1,2,1,0,
71605,0,,1,1,2,1,0,
71606,0,,1,1,2,1,0,
71607,0,,1,1,2,1,0,
71608,0,,1,1,2,1,0,
71609,0,,1,1,2,1,0,
71610,0,,1,1,2,1,0,
71611,0,,1,1,2,1,0,
71612,0,,1,1,2,1,0,
71613,0,,1,1,2,1,0,
71614,0,,1,1,2,1,0,
71615,0,,1,1,2,1,0,
71616,0,,1,1,2,1,0,
71617,0,,1,1,2,1,0,
71618,0,,1,1,2,1,0,
71619,0,,1,1,2,1,0,
71620,0,,1,1,2,1,0,
71621,0,,1,1,2,1,0,
71622,0,,1,1,2,1,0,
71623,0,,1,1,2,1,0,
71624,0,,1,1,2,1,0,
71625,0,,1,1,2,1,0,
71626,0,,1,1,2,1,0,
71627,0,,1,1,2,1,0,
71628,0,,1,1,2,1,0,
71629,0,,1,1,2,1,0,
71630,0,,1,1,2,1,0,
71631,0,,1,1,2,1,0,
71632,0,,1,1,2,1,0,
71633,0,,1,1,2,1,0,
71634,0,,1,1,2,1,0,
71635,0,,1,1,2,1,0,
71636,0,,1,1,2,1,0,
71637,0,,1,1,2,1,0,
